"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05013934",6.56015572150646,0.285471845627847,6.01653638607697,6.55395657783243,7.14611124076779,6021.5,TRUE
"E05013935",6.37107400251361,0.334199056708997,5.72369694489555,6.37154307717036,7.0395091491671,9418.75,FALSE
"E05013936",6.45679978243066,0.314181994006135,5.8464316485268,6.45771750109215,7.07716931837624,4746.75,TRUE
"E05013937",6.37794058153619,0.330639998691088,5.73393127376844,6.37773014072372,7.03096475011554,8919,FALSE
"E05013938",6.32541113080203,0.294107687248808,5.74680440576065,6.3317259759096,6.90369360836226,9210.5,TRUE
"E05013939",6.5235982858534,0.289896498343813,5.96606334642561,6.51839770455028,7.10502436378112,6044.25,TRUE
"E05013940",6.53254321816861,0.272748403330742,6.00220236165859,6.52749163474014,7.06643271622964,8089.25,TRUE
"E05013941",6.43206574391934,0.315488286575917,5.81309251330276,6.42469970695227,7.05691069249013,9383.75,TRUE
"E05013942",6.4584692803462,0.262782876137828,5.95561010835031,6.45808575565537,6.97976178120578,5770.5,TRUE
"E05013943",6.3865492169111,0.266976680935422,5.85839992644969,6.3859437222637,6.92507915920999,10586,TRUE
"E05013944",6.28107497669813,0.284887626051207,5.70725869989919,6.28434621242549,6.82596237923252,9334.5,TRUE
"E05013945",6.22327790686797,0.291734948508185,5.62930945722001,6.22679117677413,6.79471412994551,9343.25,TRUE
"E05013946",6.28731258306479,0.287608756601564,5.71983994331782,6.28761409488666,6.8325031993428,5691.5,TRUE
"E05013967",6.3061613590531,0.333276184035323,5.65036072700113,6.30907732121473,6.96366305842222,4008.25,FALSE
"E05013968",6.87181583491245,0.288159197637073,6.32752709290375,6.86310597254904,7.44393043694687,11166.75,TRUE
"E05013969",6.26694753740467,0.217941074961901,5.83708407622855,6.26471727391267,6.70309903213706,14188.25,TRUE
"E05013970",6.4337368680686,0.250282742334861,5.96160293006076,6.43186632517985,6.92992651328252,8383.75,TRUE
"E05013971",6.16608094918788,0.284800167031074,5.59353127656492,6.17168223259104,6.72727125070894,14588.5,TRUE
"E05013972",6.35485820411667,0.310348148036554,5.77564099165201,6.35077599260547,6.98232949079284,7410.25,TRUE
"E05013973",6.4359831319383,0.31282491797188,5.8367214823416,6.43699037918212,7.05113532617566,11882.75,TRUE
"E05013974",6.47716221342531,0.268426263094171,5.94559443138171,6.4750249398416,7.00595438162133,13744.5,TRUE
"E05013975",6.29333238147103,0.28037172207408,5.74509996894001,6.2941162743041,6.84821234492737,14008.75,TRUE
"E05013976",6.54702595743324,0.292337003721085,5.98158128214415,6.54547671616021,7.12512402492197,11949.25,TRUE
"E05013977",6.39216104779508,0.316852610182497,5.79043797964507,6.39172121464473,7.01895846073024,11288.25,TRUE
"E05013978",6.31161502551863,0.2901126421197,5.75178902530194,6.30685460983277,6.87656240543458,12241.25,TRUE
"E05013979",6.19761820096433,0.27083036454054,5.65034346178946,6.19975507532779,6.70777076913556,11499.25,TRUE
"E05013980",6.2804430516213,0.281773264922383,5.72405513616648,6.2808822916928,6.82175670594704,13263.25,TRUE
"E05013981",6.29912239993867,0.313001664074053,5.67931969331113,6.29824751917663,6.91016270870536,7315.75,TRUE
"E05013982",6.3634966557846,0.330362368442099,5.70679846830925,6.36274279409302,7.00259287691223,12861,FALSE
"E05013983",6.51700074174256,0.265012951981091,5.98651067514076,6.51007039953739,7.04547147528316,8921.75,TRUE
"E05013984",6.39233486412972,0.299487789899494,5.80019625959506,6.39205433898562,6.99633608111995,9172,TRUE
"E05013985",6.32607142270035,0.235849236497944,5.85807195053096,6.33329284404695,6.78650313836703,13304.75,TRUE
"E05013986",6.36455718823043,0.331088848171036,5.71181803503567,6.37024861406107,7.00529884297783,11619.25,FALSE
"E05013987",6.40810247551177,0.287685872703005,5.8429879042515,6.40738423590847,6.97250172062495,14382.25,TRUE
"E05013988",6.28473807325267,0.21959803371433,5.84959680671487,6.28914523163288,6.70993999568675,15210,TRUE
"E05013989",6.21956910163411,0.27205197086331,5.70540297076247,6.21702231077508,6.75404671020701,9363.25,TRUE
"E05013990",6.34089504284159,0.259417560863122,5.83064757829735,6.34635514916445,6.83161256021003,15836.75,TRUE
"E05013991",6.0986660673867,0.305089127625677,5.47258730544735,6.10316135430948,6.67124593330142,13224.5,TRUE
"E05013992",6.19581681976645,0.28013053266901,5.62935793691804,6.19609371490999,6.73737322504608,9538.75,TRUE
"E05013993",6.2459733173972,0.218506363820812,5.82270563348482,6.24809681067613,6.67014604086256,13298.25,TRUE
"E05013994",6.45269016049521,0.257871666159578,5.94788618603876,6.45422889280637,6.96270378659598,14706.25,TRUE
"E05013995",6.35506886212203,0.3160444363975,5.72962633609376,6.35400257452722,6.97146937303723,10451.25,TRUE
"E05013996",6.23006658083293,0.290623978238848,5.66805243624872,6.23490661507985,6.79078488120202,5057.75,TRUE
"E05013997",6.01227035670376,0.286635526015575,5.42901596908607,6.01559286778468,6.55003382718526,15127.5,TRUE
"E05013998",6.24700812962789,0.296259747511103,5.66380362688369,6.24581683892394,6.80060341358193,13545,TRUE
"E05013999",6.36921298500169,0.28132157776274,5.81748298455853,6.36795833663124,6.91769930713224,13178,TRUE
"E05014000",6.25632551686881,0.32850141570268,5.60868356731575,6.25927341831741,6.90825161559187,9568.25,TRUE
"E05014001",6.19420090605367,0.197228587681017,5.79724185222715,6.19750942382935,6.56884985170668,10202.75,TRUE
"E05014002",6.59657020572354,0.228275582507836,6.15233506220548,6.59332563878217,7.05584262379752,16155.75,TRUE
"E05014003",6.2764744493514,0.252261231006389,5.78334456436841,6.28035808998112,6.76345595889986,14692.25,TRUE
"E05014004",6.50625099824471,0.270828109412532,5.97960428111331,6.50276566688163,7.0532405188021,11404.5,TRUE
"E05014005",6.43450207769919,0.261810716338916,5.92211708588112,6.43498081948544,6.95254898173592,13749.75,TRUE
"E05014006",6.29589789321766,0.242979035897113,5.8226884790191,6.2987348926816,6.77997472724777,15603.75,TRUE
"E05014007",6.30474739029387,0.307871950425737,5.69509572671644,6.3034955153932,6.91335505019362,14308.25,TRUE
"E05014008",6.58278161706088,0.276738303931335,6.04033384598395,6.5795225892698,7.11908241780933,12707.75,TRUE
"E05014009",6.63233393726877,0.284730069701336,6.09712856652428,6.6227294065579,7.20978697695965,15732.25,TRUE
