wd24cd,SUBD__Belonging..Connections.and.Leisure__Arts..leisure.and.sports,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,SUBD__Belonging..Connections.and.Leisure__Social.relationships,SUBD__Foundations.of.Prosperity__An.inclusive.economy,SUBD__Foundations.of.Prosperity__Secure.Livelihoods,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,SUBD__Opportunities.and.Aspirations__Freedom..choice.and.control,SUBD__Opportunities.and.Aspirations__Good.quality.basic.education,SUBD__Opportunities.and.Aspirations__Lifelong.learning,SUBD__Power..Voice.and.Influence__Political.inclusion,SUBD__Power..Voice.and.Influence__Voice.and.influence,DOM__Belonging..Connections.and.Leisure,DOM__Foundations.of.Prosperity,DOM__Health.and.Healthy.Environments,DOM__Opportunities.and.Aspirations,DOM__Power..Voice.and.Influence,CPI_z,CPI_0_100
E05011480,2.7467347640473,4.36109525059713,6.43755754560962,5.8088537198703,7.07138509299571,6.9891541444511,5.76071463791429,6.62214750587622,5.64543884829553,3.08018434765767,5.04055421958272,5.36825080842806,4.51512918675135,6.440119406433006,6.374934391182695,5.115923567276473,5.20440251400539,0.06777747477381967,52.207488573961626
E05011481,3.20501713825013,4.59948439983841,6.5648549763229,5.56117033074019,7.2186341114992,6.14266243297467,5.78522029654786,6.50895567572862,6.35021222621132,3.14765272157382,5.08484888371031,5.21580024224366,4.789785504803813,6.389902221119694,5.963941364761265,5.335606874504586,5.150324562976985,0.09789193686149916,52.75885270801017
E05011482,3.11501277385304,4.29081232745821,6.18161068528094,5.19380657413994,7.07139127676664,6.28716777405018,5.67702047784854,6.22514308707487,5.83700841680033,3.21983323179984,5.51952694731733,5.19891987304206,4.529145262197396,6.132598925453291,5.982094125949359,5.09399491189168,5.359223410179695,-0.18935804079041837,47.499607674099735
E05011483,3.49477571898609,4.39196171005008,6.61125763843925,5.43983154841001,6.91884773370765,6.20139377108197,5.60784035915571,6.30611517870864,6.0880474294469,2.99328485480009,5.26485796284391,5.23595087444592,4.832665022491807,6.17933964105883,5.90461706511884,5.129149154318544,5.250404418644915,-0.08972743840354284,49.32373923752715
E05011484,3.29411197272172,3.88841451693196,6.54128916348482,5.78149478776499,7.04396024008151,6.63364300584459,5.74008707472703,6.11554452646694,6.80394950960843,3.77181227531236,5.16629345889835,5.19663186768989,4.574605217712834,6.412727513923249,6.186865040285809,5.563768770462577,5.18146266329412,0.2958773105920735,56.38375671006091
E05011485,3.3197009462334,4.27438649556705,6.58113572001651,5.53664871942509,6.8933048069477,6.19278888067144,5.64747305589767,6.29467637357286,6.31371548491543,3.55339389384543,5.25720644107972,5.18895538786666,4.72507438727232,6.214976763186395,5.920130968284555,5.387261917444573,5.22308091447319,0.036598798260498694,51.63663979285124
E05011486,3.616375002448,4.24311197355607,6.71826865628964,5.39319655580893,6.4034315614199,5.96325686945618,5.38646261865594,6.46578845473092,5.65852419808009,3.47711759558716,5.55948137767601,5.11837878524145,4.8592518774312365,5.898314058614416,5.67485974405606,5.200476749466056,5.338930081458731,-0.22846750027769352,46.78355459632851
E05011487,2.96141787243846,4.24443886579321,6.46614392738924,5.40494664706188,6.28990524854997,5.85230004861404,5.86550489493738,6.03926749126402,5.62264324395541,3.47216729672176,5.08568678301715,5.2341162119924,4.55733355520697,5.847425947805926,5.8589024717757106,5.04469267731373,5.159901497504775,-0.6375999798137382,39.29276911811756
E05011488,2.40812284465053,4.09516617007452,6.23406783536829,5.30890990755646,6.58800602441044,5.38779451912848,4.87568683190043,5.64072016317495,5.70209436857784,3.17453296286967,5.12818369508392,5.13732216847994,4.24578561669778,5.94845796598345,5.131740675514456,4.83911583154082,5.13275293178193,-1.3518307816438524,26.215954183974375
E05011489,4.00941631501071,4.63813707947975,6.63849688223693,5.71372481137021,7.29055408701735,6.27634600480404,5.52028208188745,6.49676717677726,5.98682582004852,3.58570907946756,5.88211900778286,5.30194534156399,5.095350092242463,6.5021394491937805,5.898314043345745,5.356434025431113,5.592032174673426,0.7636812458067097,64.94875484594469
E05013496,2.53396063797795,3.8916968716964,6.62974349523061,5.48230074978992,6.39164034127819,6.61736754908383,5.0726162657308,6.10538029007036,5.65880772025671,3.58194151968335,4.80482630280042,5.10505933219905,4.35180033496832,5.936970545534056,5.844991907407315,5.115376510003474,4.9549428174997345,-0.8672253063124518,35.08857085178444
E05013497,2.57091459662981,4.24741022161242,6.62928970095673,5.33540280412071,6.58904111913033,6.09035657656179,5.54428056147349,6.29313539688864,6.35983679238309,3.30808204613873,4.93621570093933,5.04523218755695,4.48253817306632,5.96222196162552,5.81731856901764,5.320351411803487,4.99072394424814,-0.5979604305998822,40.01852758136814
E05013498,2.64827863073723,4.33952195915455,6.6609731420719,5.41102955837292,6.65760463107175,6.15095018635905,5.58337017526942,6.32467911507899,6.57886462782786,3.54696580418961,4.99442966593626,5.06095320595104,4.549591243987893,6.034317094722335,5.867160180814235,5.483503182365487,5.02769143594365,-0.3285674663842732,44.95082947675141
E05013499,3.02045389380435,4.54549491128692,6.54692894440999,5.6002463088131,6.75802947780234,5.78637583198965,5.98918392370941,6.47910963684302,6.94912931285928,3.70538532500867,5.06993450183992,4.97445922858883,4.704292583167087,6.17913789330772,5.88777987784953,5.711208091570324,5.022196865214375,0.030895235643390452,51.53221355889701
E05013500,1.79643995197384,3.51205787650954,6.46642607851239,5.1489010115933604,5.73419310304856,5.01871685871037,5.42011473325676,6.07104067863256,5.93066525038054,2.83122649071985,4.7989366771433,5.00997279533917,3.9249746356652566,5.44154705732096,5.219415795983565,4.94431080657765,4.9044547362412345,-1.9522058073495039,15.223718785952876
E05013501,2.93517264796362,4.22206992199412,6.59683879128814,5.18419556303591,6.71543606869323,6.19175401547901,5.48252267095802,6.40890749239454,6.558885123094,3.38222834088818,5.06984384930119,5.02134427970074,4.58469378708196,5.94981581586457,5.837138343218514,5.450006985458907,5.045594064500965,-0.38075838915301125,43.995268562072056
E05013502,3.09179766358681,4.48240949704825,6.64445057108901,4.83999411424704,6.90008134444814,6.68857385935666,5.51183786290207,6.38536351194722,7.36855927210153,3.2829059988074,5.81893313065246,5.01948588618629,4.739552577241357,5.87003772934759,6.100205861129365,5.678942927618716,5.4192095084193745,0.34322631853668023,57.25066725581217
E05013503,2.41883647605645,4.01596126402322,6.38681805221337,4.39794852514908,5.0728055712961,4.72889107718138,5.17713638473202,6.21021887102391,6.35416613896033,3.9103655618518,4.74188963449157,4.92790018198074,4.273871930764347,4.73537704822259,4.9530137309567,5.491583523945346,4.834894908236155,-1.9597535737253897,15.085527120442649
E05013504,2.57429392448345,4.34973201584603,6.66872819178066,5.45506489426188,6.48827744549927,5.77798171972394,5.257176927925,6.13875777955534,6.75493925235814,3.40161819484716,4.62525599675312,4.99940525762246,4.530918044036714,5.971671169880575,5.51757932382447,5.431771742253547,4.81233062718779,-0.8148905485147164,36.04676523459541
E05013505,2.8846289677582,4.94904179932352,6.71585445178644,5.78660096545618,7.29910062693477,7.02246666485,5.91119571873448,6.4065987121825,7.22242848742751,3.48811599040401,4.91258574141557,5.02250173085566,4.84984173962272,6.542850796195475,6.46683119179224,5.70571439667134,4.967543736135615,0.6010418669219496,61.970998841540556
E05013506,2.35328185886317,4.81068554763729,6.81698830325078,5.53980958603168,6.96292683372418,5.67641164374007,5.94070946379733,6.3416062422332,6.40117845187774,3.33360381178452,4.7957015916504,5.01745546575144,4.66031856991708,6.2513682098779295,5.8085605537687,5.35879616863182,4.90657852870092,-0.36961775717325557,44.19924181872154
E05013507,2.41433206073438,4.50841261185405,6.61517316116455,5.46056183461007,6.70161537291578,6.30249412097139,5.49210468449492,6.28614101996595,6.7400970691426,3.71146894562211,5.03777598971771,5.03029300530175,4.51263927791766,6.081088603762925,5.897299402733155,5.5792356782435535,5.0340344975097295,-0.230584106548726,46.7448017612172
E05013508,2.95984513742419,4.14980858635364,7.07243183561284,5.84646700785467,6.89154106722754,5.89519739655623,5.9300612062916,6.02104653519414,6.46084098150041,3.85439990915028,5.03958870015174,5.04454105708182,4.7273618531302235,6.369004037541105,5.912629301423915,5.445429141948276,5.04206487861678,-0.005194970588641223,50.87143983334213
E05013509,2.4781482312714598,3.87838371476764,6.50173733560574,5.37261559292502,6.63466002522812,6.10356932780753,5.23803969120506,6.21219387277378,6.06026977797916,3.23551904180821,4.72567004715788,5.07097883838538,4.28608976054828,6.0036378090765705,5.670804509506295,5.16932756418705,4.89832444277163,-0.9790761631071572,33.040699280323395
E05013510,1.58090147820009,4.51397365103666,6.76388982423037,5.09442494636898,6.03745116287442,5.50670824501054,5.39778612615741,6.40219850928657,5.97437813320806,2.83006716418436,3.84276820345605,4.93567408798948,4.28625498448904,5.5659380546217,5.452247185583975,5.068881268892997,4.3892211457227654,-1.9244875400035284,15.731211113992572
E05013511,2.26540100216831,3.83266202467212,6.64941318714448,5.00531854305545,6.01307915753766,5.62550015893808,5.7059109889883,6.23565449719818,5.5745663969238,3.45913766896082,4.97135412850887,5.01147804524122,4.2491587379949705,5.5091988502965545,5.665705573963191,5.0897861876942665,4.991416086875045,-1.2699673051334421,27.714788355574335
E05013512,2.525837852091,4.2079077498592,6.57801264015093,5.44479197015721,6.55211131734397,6.26266448774971,5.44438986326907,6.26107849029266,6.14141766583388,3.18483268890472,4.95253719472845,5.05074011345954,4.437252747367044,5.99845164375059,5.85352717550939,5.1957762816770865,5.001638654093995,-0.6670391478805618,38.753768907487384
E05013513,1.77868058915749,4.10831652077546,6.58349723303098,5.315707815311,7.10729135637724,6.30716097633121,5.07021855467612,6.65030657677056,5.89336375343116,3.21828853267671,4.80421711530791,5.08184648681039,4.1568314476546435,6.21149958584412,5.688689765503665,5.253986287626144,4.94303180105915,-0.8215140445368608,35.92549598734833
E05013514,1.90620907293853,3.19296576365322,6.24456613788772,5.51260294727653,6.4165040319237,5.99118584459253,5.66913957980584,6.87566166111314,5.94728219019898,3.07609485496725,4.70347973475729,4.99702355180624,3.7812469914931564,5.9645534896001156,5.830162712199185,5.29967956875979,4.850251643281766,-1.1856033437739995,29.25940377538235
E05013515,2.43087469252668,3.76288977049147,6.92592155506121,5.2072355716809,6.67673848221962,6.91777798543722,5.52335782890424,6.24055214204321,6.25756608210638,3.59043423943981,4.92535030787376,5.03658451014332,4.37322867269312,5.94198702695026,6.2205679071707305,5.362850821196467,4.9809674090085405,-0.4365674243527861,42.97346381339625
E05013516,2.27200921812675,3.87343432308682,6.5096992061324,5.38647180341709,6.52097575806272,6.02111862718809,5.60384864569104,6.24775421094643,6.7123220787167,4.06250741431258,4.93265077756302,4.95109198829014,4.2183809157819905,5.953723780739905,5.812483636439565,5.674194567991903,4.94187138292658,-0.5584189324520322,40.74249083270548
E05013517,2.46610472898891,4.16454049199647,6.41756456390032,5.30826977647542,6.65375021503377,6.09078570347943,5.64136255784432,6.18494393722152,6.51362467165938,3.61436114179268,5.00581896459067,5.11008973168,4.3494032616285665,5.9810099957545955,5.866074130661875,5.437643250224527,5.057954348135334,-0.49303179218520593,41.93966061332988
E05013518,3.19540822486609,3.80226468653617,6.56839705325255,5.79408017651182,7.04061678957929,5.40956271199955,5.54397982837038,6.1441236259996,5.96685756902762,3.62071073661686,5.52473319539716,5.08699325062302,4.522023321551603,6.417348483045555,5.476771270184965,5.243897310548027,5.30586322301009,-0.2408623697889512,46.55661756936713
E05013519,3.14792671740053,4.17321550075556,6.84936465971253,5.24083533323021,7.10825760580348,7.07662814173654,6.03436675359474,6.51538455749258,5.50787166495631,2.82412469193988,5.38896255539284,4.96971587989936,4.723502292622873,6.174546469516845,6.5554974476656405,4.949126971462923,5.179339217646101,-0.007248425839894709,50.833843226996706
E05013520,3.19815916123474,5.30495777501849,7.04039473274157,6.01810284796967,7.50992889224197,6.47821724187864,6.17456706901426,6.53798570663626,7.29162893558198,3.71097365888031,5.73860929577097,5.10461068124883,5.1811705563316,6.76401587010582,6.32639215544645,5.8468627670328495,5.4216099885099,1.4083131658503185,76.75128744108297
E05013521,3.52125985956365,4.85504375847135,6.92995035982634,6.11507845875956,7.36140160326902,6.87741771683803,6.22987734566051,6.53070921040597,7.32311819709868,3.79680511752226,6.12109107422392,5.1729595446214,5.102084659287113,6.73824003101429,6.55364753124927,5.88354417500897,5.64702530942266,1.7112532387926471,82.29780162088578
E05013522,2.40995226187873,4.38293857222962,6.73106172764751,5.67175519059342,6.9429457921719004,6.33022610223388,5.81852041686773,6.40329199755424,5.918700443068,3.76333045473211,5.60033512462052,5.07222066469753,4.507984187251953,6.30735049138266,6.074373259550805,5.361774298451451,5.336277894659025,0.12838253978290984,53.3171035851945
E05013523,2.7265462112743,3.94402366278364,6.83539543062062,5.71315859305771,6.81451438641618,6.08259156644234,5.9702124009216,6.33773171743864,6.0455555515622,3.3159929702305,5.7387960256671,5.07894263921183,4.501988434892853,6.263836489736945,6.0264019836819696,5.233093413077113,5.408869332439465,0.04685801327167867,51.824475231657615
E05013524,2.09289650093809,4.50213196308292,7.059374738546,6.16498977930975,7.48555738522286,6.78480335231573,5.87450808230884,6.39714262340473,6.98707158037293,3.51064843889113,5.40458267189678,5.08051677748626,4.5514677341890035,6.8252735822663055,6.329655717312285,5.631620880889597,5.24254972469152,0.7148314775955501,64.05436695783304
E05013525,2.79570134602159,4.72838866815588,6.68601550386418,5.72187539611845,6.93734743169405,6.42475612041467,5.97170544485885,6.48070569063552,6.72869370761025,3.612625030321,5.60268837070599,5.10182192824579,4.736701839347217,6.32961141390625,6.1982307826367595,5.607341476188923,5.35225514947589,0.5521044644898023,61.07500646299414
E05013526,2.70053129463057,3.81198913720588,6.71237411667476,6.38321697396564,6.9114661854679,6.30880668865807,6.71505172921209,6.57759855060144,6.49807428856161,3.13468482392603,5.78767976811564,5.07818039079459,4.40829818283707,6.64734157971677,6.511929208935079,5.403452554363026,5.432930079455115,0.6316349712917005,62.531126412458896
E05013527,3.12073696305735,3.72359593726287,6.56803277292217,5.55558479647318,6.82474720705215,5.54525046746491,5.93716883065782,6.28198277246559,6.15076670941786,3.62838601409538,5.54109770102045,5.07463151203845,4.470788557747463,6.190166001762665,5.741209649061364,5.3537118319929435,5.30786460652945,-0.18101258876749596,47.65240412500313
E05013528,2.58790596102508,4.01814417273432,6.61382710201445,5.75854953038506,6.99481228295372,6.56396585052668,6.20085078412822,6.38009961913243,5.87734912942579,3.56534360503215,5.36732125147017,5.02109362263216,4.40662574525795,6.37668090666939,6.3824083173274495,5.274264117863456,5.194207437051165,0.07252449322651283,52.2944014901167
E05013529,2.00738581722675,4.90752986501244,6.89195809989547,5.81459917692598,7.20530053830545,5.73139596954184,5.42541132835651,6.24876489058,6.69025346601245,3.6112340041636,5.35512567829609,5.20305777832854,4.602291260711553,6.509949857615715,5.578403648949175,5.516750786918683,5.279091728312315,0.09745281928105447,52.750812926865066
E05013530,3.53125065151292,4.38137568141811,6.9252920182316,5.97576961743137,7.16713359478122,6.53934914634096,6.54784576570142,6.47963973351456,7.47090111287113,3.86130306040874,5.67586632518528,5.22177967277444,4.945972783720877,6.571451606106295,6.543597456021191,5.93728130226481,5.4488229989798604,1.3559915566501572,75.7933337952672
E05013531,2.31587148847172,3.47266095290913,5.99891202895089,5.34315142850418,5.29630143190973,4.5397575707326,5.41788684218571,5.86684588468703,5.65496550589058,3.22029494210876,5.40310184121744,5.08128000531797,3.929148156777247,5.319726430206956,4.978822206459155,4.91403544422879,5.242190923267705,-1.8514387979101095,17.068656767526303
E05013532,2.68086035879066,4.20495760992379,6.5897579241814,5.71380679021833,6.3382969392017,5.88903958946314,5.88391908755572,6.30220537077809,6.08378024004503,3.15885720847143,5.35370538134673,5.06695079253203,4.491858630965283,6.0260518647100145,5.88647933850943,5.181614273098184,5.21032808693938,-0.40744913573937624,43.50658905865429
E05013533,2.49725638681816,4.01129723394084,6.59475729354111,5.4283104316155,6.34497002524297,5.59789911247115,5.81181428320107,6.02374345352211,6.16130358713688,3.23306347119443,5.71884228583784,5.10143634756746,4.367770304766704,5.886640228429235,5.70485669783611,5.1393701706178065,5.41013931670265,-0.5079976454818577,41.66565157676861
E05013534,3.29562729156717,4.13982439666928,6.64994803143782,5.6027911533055,7.11691402819881,6.15662945835359,5.68465445268621,6.26769969530115,6.20591337739621,3.2770618585672,5.51346946245849,5.02293088771583,4.695133239891423,6.359852590752155,5.9206419555199,5.250224977088187,5.26820017508716,0.04629967815989817,51.8142527028766
E05013535,3.11151740398929,4.62301735513817,6.92577024949648,5.52836114087251,6.62803556429065,6.18526785921039,5.96793317461546,6.3736267143417,6.80074698459157,3.47517731205645,5.80427903723717,4.99388815164358,4.886768336207981,6.07819835258158,6.076600516912925,5.549850336996574,5.399083594440375,0.43316086174629886,58.89727417156741
E05013536,2.52738319675859,4.50297254851949,6.74658991138485,5.995039137233,7.37484933245747,6.7439064361574,6.03849014592418,6.39532908690756,6.64827139071566,3.82038365151943,5.65413499727246,5.05897536523297,4.592315218887643,6.684944234845235,6.39119829104079,5.62132804304755,5.356555181252715,0.792774678285584,65.48142500151678
E05013537,1.83707881591355,4.30895566098035,6.53752067071424,5.55401833618564,6.54612328272232,6.82217239981816,5.25493682731046,6.2199005109843,5.47966222997471,2.87343777896019,6.20787951789703,5.10261111575901,4.22785171586938,6.05007080945398,6.03855461356431,4.857666839973067,5.655245316828021,-0.28930314782484673,45.669717861292106
E05013538,2.16811282562319,4.0566023874228,6.77439509879642,5.81521786014374,7.19593484728388,6.72460506150454,5.69304323867082,6.28442536156193,5.46721166157592,2.9880075994472,5.33090950961574,5.07123809175899,4.333036770614137,6.50557635371381,6.20882415008768,4.913214874195017,5.2010738006873645,-0.253148373305409,46.3316737642928
E05013539,2.6413192502659,4.09351983550207,6.64152933984723,5.5846279742315,6.76609046041942,6.15881687783145,5.80723522524125,6.26949224008139,5.90241893691566,3.00148568163034,5.44359798380458,5.05446817249127,4.458789475205067,6.17535921732546,5.98302605153635,5.057798952875796,5.249033078147924,-0.34087525300215454,44.725486845995974
E05013540,3.11350455242554,4.71488774600756,6.77038659118618,5.92376119387251,7.40894531017957,6.51616999722934,5.81472860631217,6.39280355434786,6.94668154573227,3.93016702662842,5.8030985645555,5.21066804551171,4.866259629873094,6.66635325202604,6.165449301770755,5.75655070890285,5.506883305033606,1.0769423939458096,70.68423705950316
E05013541,2.58233052594689,4.36091047270438,6.36076390999868,5.37301646449651,6.74311955036231,6.19114507625577,5.69271134132516,6.41014483844065,7.55129385298078,3.78063968988759,5.85434907508029,5.04570790894756,4.434668302883317,6.05806800742941,5.941928208790465,5.914026127103007,5.450028492013924,0.37894950757472334,57.904721282481006
E05013542,1.67629577324908,4.41148134144108,6.52442750542575,5.56155997713949,7.0009738606243,6.82241290645593,5.88851896623352,6.31036648430411,6.49994273782417,2.80827309829412,4.67916180248102,5.43677072236812,4.204068206705303,6.2812669188818955,6.355465936344725,5.206194106807467,5.05796626242457,-0.30946149187445615,45.300639779193055
E05013543,2.72442490870973,3.44528142884622,7.07017560870324,5.73312112618288,7.49014678965186,6.72717627686275,6.10059097751795,6.37823926987752,6.59948274537531,2.87806140024312,4.8915070049152,5.2744346443584,4.413293982086397,6.61163395791737,6.41388362719035,5.28526113849865,5.082970824636799,0.13541223761440674,53.44580996043047
E05013544,1.81353284089769,3.96667591532943,6.53801910593879,6.03417142294574,7.40475494146753,6.11132600812883,5.33737109592391,6.38444735568531,6.28897860661225,3.36687176835087,4.68240168719639,5.24542014513168,4.106075954055304,6.719463182206635,5.72434855202637,5.346765910216144,4.963910916164036,-0.4420202294074196,42.87362868672754
E05013545,2.34426553139201,4.12891205405817,6.60418849891289,5.66819308136879,6.78357457064914,6.2140711035698,5.78444113780521,6.31289732252224,6.18398432264639,3.12822938625139,4.84118847722992,5.22062742000461,4.359122028121023,6.225883826008966,5.999256120687505,5.208370343806673,5.030907948617266,-0.4635339623764442,42.479734858769355
E05013546,2.23978080272012,3.85375021438818,6.41514942741334,5.82565587911205,6.78037172024019,5.89917027694589,5.13730360420739,6.11883306575632,7.09380149922616,3.50653001034076,4.75931343885474,5.29214728461251,4.16956014817388,6.30301379967612,5.5182369405766405,5.57305485844108,5.0257303617336255,-0.5361674295248281,41.149892452798035
E05013547,2.56382477826046,4.29671040591946,6.60712564037971,5.71831420768509,6.8618244954924,6.25166518869964,5.79241391650498,6.33384982042332,6.51606585232073,3.19195049563362,4.96574480125985,5.2396448754226,4.48922027485321,6.290069351588745,6.02203955260231,5.347288722792557,5.102694838341225,-0.15806691245192872,48.07251532988057
E05013548,2.62941923287676,3.70010469713892,6.45829595112815,5.56830874520113,6.68187594878174,5.75646492741237,5.79229321281612,6.34522673320025,6.24191966109981,2.77370764354359,4.69384237376445,5.25843683491834,4.262606627047943,6.125092346991435,5.774379070114245,5.120284679281217,4.976139604341395,-0.8261679997186906,35.84028696182235
E05013549,2.78715234537067,4.52709186391203,6.68608946626269,5.69910211580218,6.94677073466217,6.31499910257017,5.80676960105069,6.37688997970038,6.54073374799818,2.94439578150631,5.01061955046862,5.29351140665418,4.666777891848463,6.322936425232175,6.06088435181043,5.287339836401623,5.152065478561401,-0.0012446606095245657,50.94376585512255
E05013550,1.83309390338821,4.28108479794351,6.3120764491845,5.53168832832803,5.73116430426495,5.36800335443788,5.1396602754534,6.10526299263707,5.77399723404421,3.30081935361667,4.67894797441211,5.23736737851572,4.142085050172073,5.63142631629649,5.25383181494564,5.060026526765983,4.958157676463915,-1.5446064071098142,22.686435194352732
E05013551,2.54502509858021,4.255455755707,6.52554453560991,5.79296189746796,6.70844853906272,6.77617334798127,5.78737320411086,6.41458122655155,6.29011714223129,2.93738264208348,4.75996161265737,5.29353400813119,4.4420084632990395,6.25070521826534,6.281773276046065,5.214027003622107,5.02674781039428,-0.241144167097952,46.551458156962475
E05013552,2.36363512756485,4.45278256103853,6.71706205205305,5.7750770433244,7.18063479147973,5.94325189655348,5.6981551224544,6.34739651450833,6.33318029311244,3.02164894988412,4.63373599313272,5.25434222450732,4.511159913552143,6.477855917402065,5.82070350950394,5.23407525250163,4.94403910882002,-0.37879406085030387,44.03123334771079
E05013553,2.182199178019,4.31627929218137,6.62981203600556,5.97347224452609,7.01374810466346,6.67824274727279,5.87133907876663,6.39753017367001,6.89821716055333,3.32650090102656,4.98126872351817,5.24058775069707,4.3760968354019765,6.4936101745947745,6.274790913019711,5.5407494117499665,5.11092823710762,0.18127880268047641,54.2855785359343
E05013554,2.61691151071775,4.38732619273128,6.63727240513549,5.69663174002155,6.88682662223898,6.26340865745506,5.79078163326093,6.3454660074401,6.52689227840224,3.10173114699287,4.9732682207396,5.26988519130851,4.5471700361948395,6.291729181130265,6.027095145357995,5.324696477611736,5.1215767060240545,-0.11605150643069292,48.84177323294882
E05013555,3.22112658042026,4.69506987975578,6.74251602083371,5.62048779655677,7.10041966322327,6.46078673576477,5.96931377275255,6.46730453086362,6.87859861857132,3.00431261485285,5.18574044623782,5.27657129666671,4.886237493669917,6.36045372989002,6.21505025425866,5.450071921429263,5.231155871452265,0.44168891516886893,59.05341386208437
E05013556,2.75445051139401,5.29170754841957,6.96256426575349,5.84724697948909,7.57345269818708,6.79788852610974,6.20742487765564,6.70536107069597,6.95487694523678,2.90272070864607,5.0031756210795,5.18844525174386,5.00290744185569,6.710349838838085,6.502656701882691,5.520986241526273,5.09581043641168,0.8045645517810268,65.69728518761043
E05013557,2.34187283156755,4.66170726727408,6.44007942719048,5.7248141875867,6.80048844597038,6.53452429122404,5.7757149592201404,6.18922127371882,6.36899736855353,3.04582718310565,5.3033708859736,5.2716249077301,4.481219842010703,6.26265131677854,6.15511962522209,5.201348608459333,5.28749789685185,-0.036885376678212387,50.29122182179838
E05013558,1.83032910719224,4.40072890106811,6.42010935411534,5.41114330213269,6.2400027744117,6.85386432040786,5.62205950571837,6.30700721391584,6.3896318251781,2.96331611384106,5.05253969570146,5.0887773797712,4.2170557874585635,5.825573038272195,6.237961913063115,5.219985050978333,5.07065853773633,-0.6152988338327936,39.70107965032209
E05013559,2.65779371497474,4.20313763635973,6.77328786771985,5.77551841618135,6.4942119252158,5.88365408246599,5.60254719728164,6.32100812163322,5.96744477702684,3.13098051007946,5.11811091956371,5.2542179295138,4.544739739684774,6.134865170698575,5.743100639873815,5.139811136246506,5.186164424538755,-0.4416040615200535,42.88124828312506
E05013560,3.31032842144125,4.37193443227537,6.5495199103453,5.99342202132087,7.1898350930463,6.22260771496538,5.93163834946695,6.55548917380992,6.6605305672547,2.74393228684732,5.13055291127133,5.32706477219713,4.7439275880206395,6.591628557183585,6.077123032216165,5.31998400930398,5.22880884173423,0.3151896727678042,56.73734575363908
E05013561,2.36572492468696,2.68837084170409,6.44316125534946,6.12621571664972,7.07025410881882,6.55265756212212,6.63044759896119,6.47805562166489,6.16128067859886,2.86096713655978,4.40334446200935,5.21600503072957,3.8324190072468367,6.59823491273427,6.591552580541656,5.16676781227451,4.80967474636946,-0.4951573306244509,41.9007442396112
E05013562,2.52022364105553,3.50717773291359,6.39621532659647,5.71951858721981,6.3091555650680204,5.15284541591153,5.99483963716973,6.33045821858928,5.61233370849173,3.03520876408943,4.72884412756996,5.31504148153505,4.141205566855197,6.014337076143915,5.573842526540631,4.9926668970568135,5.021942804552506,-1.1297209533635357,30.282551580829406
E05013563,2.48026190980233,4.25073199614527,6.62241917348389,5.70985021951645,6.83885746092507,6.23746337933453,5.79820370841498,6.33265465032447,6.4036405661232,3.25824346577935,4.90938267761291,5.24244680694667,4.4511376931438305,6.27435384022076,6.0178335438747546,5.331512894075673,5.07591474227979,-0.23141301545967566,46.729625310694516
E05013564,2.49797329273012,4.35546667210649,6.54299528676739,4.96095487058521,6.95743849758499,5.68479684967937,5.44705854373963,6.27566971072133,5.87231944855843,3.39157657793687,4.46773163939107,5.16261649588203,4.465478417201333,5.9591966840851,5.5659276967095,5.179855245738876,4.81517406763655,-1.0213128855876075,32.26738930561162
E05013565,2.00814558554653,4.37411635290712,6.8689634845792,5.25248831902653,6.98516651285238,6.19638905457122,5.50799297863288,6.28750014217626,6.27573043988362,3.1405494695703,4.69085839329884,5.09216236708236,4.41707514101095,6.118827415939455,5.852191016602051,5.234593350543393,4.8915103801906,-0.6859348691687944,38.40780812044177
E05013566,2.3795359641922,3.80395842636578,6.29405505858362,5.08620275291486,7.08378008150218,6.7421743625052,5.11681913754712,6.22329029924828,5.54127160470965,2.95597340165342,4.67720820690046,4.91338005661907,4.159183149713867,6.084991417208521,5.929496750026161,4.90684510187045,4.795294131759765,-1.1630446042650258,29.672430574213358
E05013567,2.02055293555989,4.14518497087132,6.71532131583799,5.58417829838942,7.03381704002151,6.59002455147772,5.22435645321271,6.39513361013,5.92715733462683,3.30523965290799,4.94351654706055,5.22399190234309,4.293686407423067,6.308997669205465,5.907190502345215,5.209176865888273,5.083754224701821,-0.45442509481812227,42.64650864535848
E05013568,2.49341725018854,4.3710295380947,6.71372477476108,5.38599658107008,6.81468598996713,6.2633766964299,5.51205199934521,6.33758320980912,6.04309241932796,3.06218843696714,4.8942545103833,5.11638462617037,4.52605718768144,6.1003412855186046,5.887714347887554,5.147621355368074,5.005319568276835,-0.5631693500535638,40.65551568170954
E05013569,1.86805696069821,4.01504485129052,6.50234810333214,5.05852375103205,5.8226766910453,5.34684267575851,4.93799814711504,6.23755565088894,6.10171099580674,3.56295229154166,4.97585842453116,5.14888043574483,4.128483305106957,5.440600221038675,5.142420411436775,5.300739646079113,5.062369430137995,-1.4496242591426929,24.42545844542345
