wd24cd,SUBD__Belonging..Connections.and.Leisure__Arts..leisure.and.sports,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,SUBD__Belonging..Connections.and.Leisure__Social.relationships,SUBD__Foundations.of.Prosperity__An.inclusive.economy,SUBD__Foundations.of.Prosperity__Secure.Livelihoods,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,SUBD__Opportunities.and.Aspirations__Freedom..choice.and.control,SUBD__Opportunities.and.Aspirations__Good.quality.basic.education,SUBD__Opportunities.and.Aspirations__Lifelong.learning,SUBD__Power..Voice.and.Influence__Political.inclusion,SUBD__Power..Voice.and.Influence__Voice.and.influence
E05011468,3.09358500107361,3.98316952270037,6.45389863799434,5.58677928682269,7.38927653574541,5.86800994093103,6.04470163461857,6.23867287718544,6.35342235309965,4.26513392197466,5.37454665254337,5.10063366294005
E05011469,3.70743122629712,4.86658200264433,6.7840612188245,5.87578360977349,7.40360068504978,6.81971336712806,5.71319674256663,6.52098073653638,6.61672384784887,3.19509443091296,5.0198446333782,5.21368924859672
E05011470,3.58376721077553,3.31939813150123,6.48340137247033,4.84516679296622,6.3978225610996,5.00052543838059,5.09787025719346,6.0956901949983,5.82166174188125,3.04576380322174,4.94152212931729,5.20429300137682
E05011471,3.2694332603323,3.82880770455109,6.49635460308299,5.29866437122111,6.93958355876059,5.76883704528487,5.57067106545895,6.4504546141452,5.29578340027793,3.17598815636542,4.57014351378921,5.18924223605421
E05011472,4.05110115069375,3.99111353126387,6.48619356218656,5.4132221879848,6.17619778969425,5.6773228466185,5.57578353406288,6.2344321323137,6.37442455548541,3.52476653280672,5.20053600399935,5.17531209826026
E05011473,3.07028981475718,4.17859250896823,6.53239200349265,5.49884366432794,7.0970260436632,6.01978219599528,5.64129612312566,6.20219100222128,6.0121262272843,3.20881484371738,5.58667185013083,5.18611826236648
E05011474,3.56741227964077,4.57444120893445,6.79923316588781,5.44522479411353,7.27718070922275,6.7309524837782,5.51137302248373,6.43656755667922,6.38790496496308,3.08113428642455,5.17371694270872,5.3018150523182
E05011475,3.21522637328093,4.48971154553037,6.69117629859092,5.62830708313604,7.45424768826432,6.25083373386955,5.87330154625672,6.33850052664278,6.5393406945721,3.3996425459054,5.54991830182639,5.26713011683036
E05011476,3.26000330110842,4.10302524080516,6.05040606180808,5.86207769887525,7.14337660491945,6.57926294928375,5.74640448845433,6.07855701255442,7.09735563480918,3.32987952840457,4.74148782072338,5.22767463863219
E05011477,4.28496521924137,4.82495747823962,6.6175170359391,5.69344205214031,7.61458543735714,6.72092840900163,5.5555341797527,6.44098209182547,6.64349326066236,3.29729842947149,5.16617187532715,5.17920446613023
E05011478,3.64826705474385,4.86390650542712,6.64583928268414,5.51917357157464,7.25415632658636,6.68927060333759,5.53536313424044,6.32514152268801,6.45360879380174,3.00001127152508,5.37126262519217,5.29920419886231
E05011479,3.22292210877668,4.14622662933032,6.53777214859591,5.47312459442519,6.81561395474357,6.12340934699306,5.60494149620052,6.25859099755729,6.11529351906409,3.41704143427115,5.18122557265736,5.16972577667291
E05011480,2.7467347640473,4.36109525059713,6.43755754560962,5.8088537198703,7.07138509299571,6.9891541444511,5.76071463791429,6.62214750587622,5.64543884829553,3.08018434765767,5.04055421958272,5.36825080842806
E05011481,3.20501713825013,4.59948439983841,6.5648549763229,5.56117033074019,7.2186341114992,6.14266243297467,5.78522029654786,6.50895567572862,6.35021222621132,3.14765272157382,5.08484888371031,5.21580024224366
E05011482,3.11501277385304,4.29081232745821,6.18161068528094,5.19380657413994,7.07139127676664,6.28716777405018,5.67702047784854,6.22514308707487,5.83700841680033,3.21983323179984,5.51952694731733,5.19891987304206
E05011483,3.49477571898609,4.39196171005008,6.61125763843925,5.43983154841001,6.91884773370765,6.20139377108197,5.60784035915571,6.30611517870864,6.0880474294469,2.99328485480009,5.26485796284391,5.23595087444592
E05011484,3.29411197272172,3.88841451693196,6.54128916348482,5.78149478776499,7.04396024008151,6.63364300584459,5.74008707472703,6.11554452646694,6.80394950960843,3.77181227531236,5.16629345889835,5.19663186768989
E05011485,3.3197009462334,4.27438649556705,6.58113572001651,5.53664871942509,6.8933048069477,6.19278888067144,5.64747305589767,6.29467637357286,6.31371548491543,3.55339389384543,5.25720644107972,5.18895538786666
E05011486,3.616375002448,4.24311197355607,6.71826865628964,5.39319655580893,6.4034315614199,5.96325686945618,5.38646261865594,6.46578845473092,5.65852419808009,3.47711759558716,5.55948137767601,5.11837878524145
E05011487,2.96141787243846,4.24443886579321,6.46614392738924,5.40494664706188,6.28990524854997,5.85230004861404,5.86550489493738,6.03926749126402,5.62264324395541,3.47216729672176,5.08568678301715,5.2341162119924
E05011488,2.40812284465053,4.09516617007452,6.23406783536829,5.30890990755646,6.58800602441044,5.38779451912848,4.87568683190043,5.64072016317495,5.70209436857784,3.17453296286967,5.12818369508392,5.13732216847994
E05011489,4.00941631501071,4.63813707947975,6.63849688223693,5.71372481137021,7.29055408701735,6.27634600480404,5.52028208188745,6.49676717677726,5.98682582004852,3.58570907946756,5.88211900778286,5.30194534156399
E05013496,2.53396063797795,3.8916968716964,6.62974349523061,5.48230074978992,6.39164034127819,6.61736754908383,5.0726162657308,6.10538029007036,5.65880772025671,3.58194151968335,4.80482630280042,5.10505933219905
E05013497,2.57091459662981,4.24741022161242,6.62928970095673,5.33540280412071,6.58904111913033,6.09035657656179,5.54428056147349,6.29313539688864,6.35983679238309,3.30808204613873,4.93621570093933,5.04523218755695
E05013498,2.64827863073723,4.33952195915455,6.6609731420719,5.41102955837292,6.65760463107175,6.15095018635905,5.58337017526942,6.32467911507899,6.57886462782786,3.54696580418961,4.99442966593626,5.06095320595104
E05013499,3.02045389380435,4.54549491128692,6.54692894440999,5.6002463088131,6.75802947780234,5.78637583198965,5.98918392370941,6.47910963684302,6.94912931285928,3.70538532500867,5.06993450183992,4.97445922858883
E05013500,1.79643995197384,3.51205787650954,6.46642607851239,5.1489010115933604,5.73419310304856,5.01871685871037,5.42011473325676,6.07104067863256,5.93066525038054,2.83122649071985,4.7989366771433,5.00997279533917
E05013501,2.93517264796362,4.22206992199412,6.59683879128814,5.18419556303591,6.71543606869323,6.19175401547901,5.48252267095802,6.40890749239454,6.558885123094,3.38222834088818,5.06984384930119,5.02134427970074
E05013502,3.09179766358681,4.48240949704825,6.64445057108901,4.83999411424704,6.90008134444814,6.68857385935666,5.51183786290207,6.38536351194722,7.36855927210153,3.2829059988074,5.81893313065246,5.01948588618629
E05013503,2.41883647605645,4.01596126402322,6.38681805221337,4.39794852514908,5.0728055712961,4.72889107718138,5.17713638473202,6.21021887102391,6.35416613896033,3.9103655618518,4.74188963449157,4.92790018198074
E05013504,2.57429392448345,4.34973201584603,6.66872819178066,5.45506489426188,6.48827744549927,5.77798171972394,5.257176927925,6.13875777955534,6.75493925235814,3.40161819484716,4.62525599675312,4.99940525762246
E05013505,2.8846289677582,4.94904179932352,6.71585445178644,5.78660096545618,7.29910062693477,7.02246666485,5.91119571873448,6.4065987121825,7.22242848742751,3.48811599040401,4.91258574141557,5.02250173085566
E05013506,2.35328185886317,4.81068554763729,6.81698830325078,5.53980958603168,6.96292683372418,5.67641164374007,5.94070946379733,6.3416062422332,6.40117845187774,3.33360381178452,4.7957015916504,5.01745546575144
E05013507,2.41433206073438,4.50841261185405,6.61517316116455,5.46056183461007,6.70161537291578,6.30249412097139,5.49210468449492,6.28614101996595,6.7400970691426,3.71146894562211,5.03777598971771,5.03029300530175
E05013508,2.95984513742419,4.14980858635364,7.07243183561284,5.84646700785467,6.89154106722754,5.89519739655623,5.9300612062916,6.02104653519414,6.46084098150041,3.85439990915028,5.03958870015174,5.04454105708182
E05013509,2.4781482312714598,3.87838371476764,6.50173733560574,5.37261559292502,6.63466002522812,6.10356932780753,5.23803969120506,6.21219387277378,6.06026977797916,3.23551904180821,4.72567004715788,5.07097883838538
E05013510,1.58090147820009,4.51397365103666,6.76388982423037,5.09442494636898,6.03745116287442,5.50670824501054,5.39778612615741,6.40219850928657,5.97437813320806,2.83006716418436,3.84276820345605,4.93567408798948
E05013511,2.26540100216831,3.83266202467212,6.64941318714448,5.00531854305545,6.01307915753766,5.62550015893808,5.7059109889883,6.23565449719818,5.5745663969238,3.45913766896082,4.97135412850887,5.01147804524122
E05013512,2.525837852091,4.2079077498592,6.57801264015093,5.44479197015721,6.55211131734397,6.26266448774971,5.44438986326907,6.26107849029266,6.14141766583388,3.18483268890472,4.95253719472845,5.05074011345954
E05013513,1.77868058915749,4.10831652077546,6.58349723303098,5.315707815311,7.10729135637724,6.30716097633121,5.07021855467612,6.65030657677056,5.89336375343116,3.21828853267671,4.80421711530791,5.08184648681039
E05013514,1.90620907293853,3.19296576365322,6.24456613788772,5.51260294727653,6.4165040319237,5.99118584459253,5.66913957980584,6.87566166111314,5.94728219019898,3.07609485496725,4.70347973475729,4.99702355180624
E05013515,2.43087469252668,3.76288977049147,6.92592155506121,5.2072355716809,6.67673848221962,6.91777798543722,5.52335782890424,6.24055214204321,6.25756608210638,3.59043423943981,4.92535030787376,5.03658451014332
E05013516,2.27200921812675,3.87343432308682,6.5096992061324,5.38647180341709,6.52097575806272,6.02111862718809,5.60384864569104,6.24775421094643,6.7123220787167,4.06250741431258,4.93265077756302,4.95109198829014
E05013517,2.46610472898891,4.16454049199647,6.41756456390032,5.30826977647542,6.65375021503377,6.09078570347943,5.64136255784432,6.18494393722152,6.51362467165938,3.61436114179268,5.00581896459067,5.11008973168
E05013518,3.19540822486609,3.80226468653617,6.56839705325255,5.79408017651182,7.04061678957929,5.40956271199955,5.54397982837038,6.1441236259996,5.96685756902762,3.62071073661686,5.52473319539716,5.08699325062302
E05013519,3.14792671740053,4.17321550075556,6.84936465971253,5.24083533323021,7.10825760580348,7.07662814173654,6.03436675359474,6.51538455749258,5.50787166495631,2.82412469193988,5.38896255539284,4.96971587989936
E05013520,3.19815916123474,5.30495777501849,7.04039473274157,6.01810284796967,7.50992889224197,6.47821724187864,6.17456706901426,6.53798570663626,7.29162893558198,3.71097365888031,5.73860929577097,5.10461068124883
E05013521,3.52125985956365,4.85504375847135,6.92995035982634,6.11507845875956,7.36140160326902,6.87741771683803,6.22987734566051,6.53070921040597,7.32311819709868,3.79680511752226,6.12109107422392,5.1729595446214
E05013522,2.40995226187873,4.38293857222962,6.73106172764751,5.67175519059342,6.9429457921719004,6.33022610223388,5.81852041686773,6.40329199755424,5.918700443068,3.76333045473211,5.60033512462052,5.07222066469753
E05013523,2.7265462112743,3.94402366278364,6.83539543062062,5.71315859305771,6.81451438641618,6.08259156644234,5.9702124009216,6.33773171743864,6.0455555515622,3.3159929702305,5.7387960256671,5.07894263921183
E05013524,2.09289650093809,4.50213196308292,7.059374738546,6.16498977930975,7.48555738522286,6.78480335231573,5.87450808230884,6.39714262340473,6.98707158037293,3.51064843889113,5.40458267189678,5.08051677748626
E05013525,2.79570134602159,4.72838866815588,6.68601550386418,5.72187539611845,6.93734743169405,6.42475612041467,5.97170544485885,6.48070569063552,6.72869370761025,3.612625030321,5.60268837070599,5.10182192824579
E05013526,2.70053129463057,3.81198913720588,6.71237411667476,6.38321697396564,6.9114661854679,6.30880668865807,6.71505172921209,6.57759855060144,6.49807428856161,3.13468482392603,5.78767976811564,5.07818039079459
E05013527,3.12073696305735,3.72359593726287,6.56803277292217,5.55558479647318,6.82474720705215,5.54525046746491,5.93716883065782,6.28198277246559,6.15076670941786,3.62838601409538,5.54109770102045,5.07463151203845
E05013528,2.58790596102508,4.01814417273432,6.61382710201445,5.75854953038506,6.99481228295372,6.56396585052668,6.20085078412822,6.38009961913243,5.87734912942579,3.56534360503215,5.36732125147017,5.02109362263216
E05013529,2.00738581722675,4.90752986501244,6.89195809989547,5.81459917692598,7.20530053830545,5.73139596954184,5.42541132835651,6.24876489058,6.69025346601245,3.6112340041636,5.35512567829609,5.20305777832854
E05013530,3.53125065151292,4.38137568141811,6.9252920182316,5.97576961743137,7.16713359478122,6.53934914634096,6.54784576570142,6.47963973351456,7.47090111287113,3.86130306040874,5.67586632518528,5.22177967277444
E05013531,2.31587148847172,3.47266095290913,5.99891202895089,5.34315142850418,5.29630143190973,4.5397575707326,5.41788684218571,5.86684588468703,5.65496550589058,3.22029494210876,5.40310184121744,5.08128000531797
E05013532,2.68086035879066,4.20495760992379,6.5897579241814,5.71380679021833,6.3382969392017,5.88903958946314,5.88391908755572,6.30220537077809,6.08378024004503,3.15885720847143,5.35370538134673,5.06695079253203
E05013533,2.49725638681816,4.01129723394084,6.59475729354111,5.4283104316155,6.34497002524297,5.59789911247115,5.81181428320107,6.02374345352211,6.16130358713688,3.23306347119443,5.71884228583784,5.10143634756746
E05013534,3.29562729156717,4.13982439666928,6.64994803143782,5.6027911533055,7.11691402819881,6.15662945835359,5.68465445268621,6.26769969530115,6.20591337739621,3.2770618585672,5.51346946245849,5.02293088771583
E05013535,3.11151740398929,4.62301735513817,6.92577024949648,5.52836114087251,6.62803556429065,6.18526785921039,5.96793317461546,6.3736267143417,6.80074698459157,3.47517731205645,5.80427903723717,4.99388815164358
E05013536,2.52738319675859,4.50297254851949,6.74658991138485,5.995039137233,7.37484933245747,6.7439064361574,6.03849014592418,6.39532908690756,6.64827139071566,3.82038365151943,5.65413499727246,5.05897536523297
E05013537,1.83707881591355,4.30895566098035,6.53752067071424,5.55401833618564,6.54612328272232,6.82217239981816,5.25493682731046,6.2199005109843,5.47966222997471,2.87343777896019,6.20787951789703,5.10261111575901
E05013538,2.16811282562319,4.0566023874228,6.77439509879642,5.81521786014374,7.19593484728388,6.72460506150454,5.69304323867082,6.28442536156193,5.46721166157592,2.9880075994472,5.33090950961574,5.07123809175899
E05013539,2.6413192502659,4.09351983550207,6.64152933984723,5.5846279742315,6.76609046041942,6.15881687783145,5.80723522524125,6.26949224008139,5.90241893691566,3.00148568163034,5.44359798380458,5.05446817249127
E05013540,3.11350455242554,4.71488774600756,6.77038659118618,5.92376119387251,7.40894531017957,6.51616999722934,5.81472860631217,6.39280355434786,6.94668154573227,3.93016702662842,5.8030985645555,5.21066804551171
E05013541,2.58233052594689,4.36091047270438,6.36076390999868,5.37301646449651,6.74311955036231,6.19114507625577,5.69271134132516,6.41014483844065,7.55129385298078,3.78063968988759,5.85434907508029,5.04570790894756
E05013542,1.67629577324908,4.41148134144108,6.52442750542575,5.56155997713949,7.0009738606243,6.82241290645593,5.88851896623352,6.31036648430411,6.49994273782417,2.80827309829412,4.67916180248102,5.43677072236812
E05013543,2.72442490870973,3.44528142884622,7.07017560870324,5.73312112618288,7.49014678965186,6.72717627686275,6.10059097751795,6.37823926987752,6.59948274537531,2.87806140024312,4.8915070049152,5.2744346443584
E05013544,1.81353284089769,3.96667591532943,6.53801910593879,6.03417142294574,7.40475494146753,6.11132600812883,5.33737109592391,6.38444735568531,6.28897860661225,3.36687176835087,4.68240168719639,5.24542014513168
E05013545,2.34426553139201,4.12891205405817,6.60418849891289,5.66819308136879,6.78357457064914,6.2140711035698,5.78444113780521,6.31289732252224,6.18398432264639,3.12822938625139,4.84118847722992,5.22062742000461
E05013546,2.23978080272012,3.85375021438818,6.41514942741334,5.82565587911205,6.78037172024019,5.89917027694589,5.13730360420739,6.11883306575632,7.09380149922616,3.50653001034076,4.75931343885474,5.29214728461251
E05013547,2.56382477826046,4.29671040591946,6.60712564037971,5.71831420768509,6.8618244954924,6.25166518869964,5.79241391650498,6.33384982042332,6.51606585232073,3.19195049563362,4.96574480125985,5.2396448754226
E05013548,2.62941923287676,3.70010469713892,6.45829595112815,5.56830874520113,6.68187594878174,5.75646492741237,5.79229321281612,6.34522673320025,6.24191966109981,2.77370764354359,4.69384237376445,5.25843683491834
E05013549,2.78715234537067,4.52709186391203,6.68608946626269,5.69910211580218,6.94677073466217,6.31499910257017,5.80676960105069,6.37688997970038,6.54073374799818,2.94439578150631,5.01061955046862,5.29351140665418
E05013550,1.83309390338821,4.28108479794351,6.3120764491845,5.53168832832803,5.73116430426495,5.36800335443788,5.1396602754534,6.10526299263707,5.77399723404421,3.30081935361667,4.67894797441211,5.23736737851572
E05013551,2.54502509858021,4.255455755707,6.52554453560991,5.79296189746796,6.70844853906272,6.77617334798127,5.78737320411086,6.41458122655155,6.29011714223129,2.93738264208348,4.75996161265737,5.29353400813119
E05013552,2.36363512756485,4.45278256103853,6.71706205205305,5.7750770433244,7.18063479147973,5.94325189655348,5.6981551224544,6.34739651450833,6.33318029311244,3.02164894988412,4.63373599313272,5.25434222450732
E05013553,2.182199178019,4.31627929218137,6.62981203600556,5.97347224452609,7.01374810466346,6.67824274727279,5.87133907876663,6.39753017367001,6.89821716055333,3.32650090102656,4.98126872351817,5.24058775069707
E05013554,2.61691151071775,4.38732619273128,6.63727240513549,5.69663174002155,6.88682662223898,6.26340865745506,5.79078163326093,6.3454660074401,6.52689227840224,3.10173114699287,4.9732682207396,5.26988519130851
E05013555,3.22112658042026,4.69506987975578,6.74251602083371,5.62048779655677,7.10041966322327,6.46078673576477,5.96931377275255,6.46730453086362,6.87859861857132,3.00431261485285,5.18574044623782,5.27657129666671
E05013556,2.75445051139401,5.29170754841957,6.96256426575349,5.84724697948909,7.57345269818708,6.79788852610974,6.20742487765564,6.70536107069597,6.95487694523678,2.90272070864607,5.0031756210795,5.18844525174386
E05013557,2.34187283156755,4.66170726727408,6.44007942719048,5.7248141875867,6.80048844597038,6.53452429122404,5.7757149592201404,6.18922127371882,6.36899736855353,3.04582718310565,5.3033708859736,5.2716249077301
E05013558,1.83032910719224,4.40072890106811,6.42010935411534,5.41114330213269,6.2400027744117,6.85386432040786,5.62205950571837,6.30700721391584,6.3896318251781,2.96331611384106,5.05253969570146,5.0887773797712
E05013559,2.65779371497474,4.20313763635973,6.77328786771985,5.77551841618135,6.4942119252158,5.88365408246599,5.60254719728164,6.32100812163322,5.96744477702684,3.13098051007946,5.11811091956371,5.2542179295138
E05013560,3.31032842144125,4.37193443227537,6.5495199103453,5.99342202132087,7.1898350930463,6.22260771496538,5.93163834946695,6.55548917380992,6.6605305672547,2.74393228684732,5.13055291127133,5.32706477219713
E05013561,2.36572492468696,2.68837084170409,6.44316125534946,6.12621571664972,7.07025410881882,6.55265756212212,6.63044759896119,6.47805562166489,6.16128067859886,2.86096713655978,4.40334446200935,5.21600503072957
E05013562,2.52022364105553,3.50717773291359,6.39621532659647,5.71951858721981,6.3091555650680204,5.15284541591153,5.99483963716973,6.33045821858928,5.61233370849173,3.03520876408943,4.72884412756996,5.31504148153505
E05013563,2.48026190980233,4.25073199614527,6.62241917348389,5.70985021951645,6.83885746092507,6.23746337933453,5.79820370841498,6.33265465032447,6.4036405661232,3.25824346577935,4.90938267761291,5.24244680694667
E05013564,2.49797329273012,4.35546667210649,6.54299528676739,4.96095487058521,6.95743849758499,5.68479684967937,5.44705854373963,6.27566971072133,5.87231944855843,3.39157657793687,4.46773163939107,5.16261649588203
E05013565,2.00814558554653,4.37411635290712,6.8689634845792,5.25248831902653,6.98516651285238,6.19638905457122,5.50799297863288,6.28750014217626,6.27573043988362,3.1405494695703,4.69085839329884,5.09216236708236
E05013566,2.3795359641922,3.80395842636578,6.29405505858362,5.08620275291486,7.08378008150218,6.7421743625052,5.11681913754712,6.22329029924828,5.54127160470965,2.95597340165342,4.67720820690046,4.91338005661907
E05013567,2.02055293555989,4.14518497087132,6.71532131583799,5.58417829838942,7.03381704002151,6.59002455147772,5.22435645321271,6.39513361013,5.92715733462683,3.30523965290799,4.94351654706055,5.22399190234309
E05013568,2.49341725018854,4.3710295380947,6.71372477476108,5.38599658107008,6.81468598996713,6.2633766964299,5.51205199934521,6.33758320980912,6.04309241932796,3.06218843696714,4.8942545103833,5.11638462617037
E05013569,1.86805696069821,4.01504485129052,6.50234810333214,5.05852375103205,5.8226766910453,5.34684267575851,4.93799814711504,6.23755565088894,6.10171099580674,3.56295229154166,4.97585842453116,5.14888043574483
E05013570,2.32116585229067,3.93857444460199,6.4774710587737,4.94286684885686,6.40247776264546,6.38730478565492,5.57954339974413,6.3111974322193,6.07650601261607,3.49981297303558,4.91536804149956,4.92905321512225
E05013571,3.11479820535627,4.7680418792828,6.7880564049841,5.67164425433115,6.97452584445332,5.88458131062762,5.53843244477324,6.33491010971073,6.33584308197231,3.35159871322078,5.26429665934478,5.04149134098659
E05013572,1.56439843112966,4.24947429509652,6.60406147522387,5.57344678056274,6.73937140754772,6.25255652151542,5.38115186602616,6.25022736609337,6.28291966086421,3.61306940398332,4.75128877182008,4.97678007709106
E05013573,2.71598872878928,5.22925977405887,6.88284681127195,6.08108960080326,7.56104335034532,7.04309149682548,6.23837940289378,6.70422056911932,6.93747214373404,3.46434243173071,4.53481704877798,5.13772825982364
E05013574,3.06820170216947,4.65627683769227,6.79760461820006,5.42479663248487,6.80246270077761,6.32142811275912,5.62351634830152,6.36148993627642,6.32528103301108,3.14444622055461,4.98652829751315,5.13042936883728
E05013575,3.12215856240192,4.41439378646887,6.63508358641205,5.28163318791954,6.62557834663438,5.86526490596262,5.2601054475156,6.16629040610484,6.16819825946646,3.28365069762715,5.10122352813077,5.13834594408858
E05013576,1.82620812203813,3.40956040109456,6.74311761239868,5.29511610930337,6.81225186953244,5.95798928977054,6.00738625262108,6.19804131912232,5.33295251700431,3.19750435468828,4.55304635235443,5.11926342469699
E05013577,2.49010245925879,4.57197542125995,6.69838273467105,5.31432284936919,6.46398476738071,6.35658004955154,5.3255305841669,6.4404144435001,6.5293778041493,2.95712142929104,4.81315071825767,5.19973841397462
E05013578,1.92326794251936,4.58894898865785,6.61372719613767,5.56264825930236,6.70354396170584,6.24283366419403,5.13440220650846,6.41249514767154,6.63826977986217,3.42822140392801,4.99585937747732,5.11731374098055
E05013579,2.3735747138707,4.2902043335805,6.68031414159058,5.44197165376081,6.79610841235866,6.24058605287446,5.53116771997579,6.32626306728794,6.23242280344148,3.49029608073035,4.89200219845974,5.08825247884803
E05013580,1.89413516273857,3.89620762152691,6.48264488161081,5.28677496250742,7.16817741512859,6.27234313150006,5.55679382643771,6.27854533425761,6.84936820934811,3.32719934820897,4.85464462990263,4.84285232474569
E05013581,2.24272780760368,4.18612071431684,6.65270465825741,5.44233906805639,6.7581922189696,6.22559317088155,5.52782744857619,6.30630387831822,6.22547475108181,3.49714258070799,4.88228714703923,5.06947107714924
E05013582,1.93120622176211,4.08856690785692,6.67785505174486,5.33880779889426,6.70102899889906,6.6127378210545,5.45996985905435,6.27708470476467,5.39909028560081,3.06048813042915,4.80983753782682,5.10487460751889
E05013583,2.1492976217301,4.24924302387351,6.67725939519707,5.47233552803589,6.66950144845706,6.16094883348055,5.04911307774621,6.3383185177504,5.96909724775859,3.19016063223352,4.73778698191935,5.07558505446536
E05013584,2.07638576900382,3.83408368702429,6.75108110510027,5.29089483491531,6.43265298335177,5.88844837996268,5.66025028557818,6.22352772631484,6.38130387850262,3.50591304227641,5.20564343797864,5.09269483622009
E05013585,2.93023044233781,4.60895032243758,6.58512499907242,5.61179683275229,7.36838379637198,6.69358492893488,5.73190384220667,6.23682122799336,7.23474209894622,3.66987277681306,5.65433058636586,5.16436442868229
E05013586,2.82831299201763,4.43061008448517,6.76047237400224,5.31662525593019,6.72098850028537,6.17575975472127,5.62210504247208,6.36510646539482,6.60377643798107,3.55934198650611,5.53101785710753,5.13268730097853
E05013587,2.92505262193952,4.29156697027579,6.86829822997676,5.50591199507898,6.7418682601073,5.80944780369402,5.20513454503263,6.32749303801945,6.47695340596817,3.18063971387483,5.1059945720115,5.15123397223249
E05013588,4.44150525504775,4.51393631550829,6.63857161413625,5.43727585155728,6.53063198516069,6.43004102858429,5.70755061500602,6.23207693571397,6.57276194812091,3.89389720742095,5.9250079552881,5.08821384736431
E05013589,3.39417556462375,4.61225028977348,6.70554915396312,5.35524273285786,6.70660614919371,6.1434926423224,5.61749994122562,6.3127175495412,6.81367040228966,3.59784442337328,5.51767107464026,5.13757958688654
E05013590,3.90572104047558,4.63971736982671,6.74445449200098,5.46425822475579,6.69536294535246,5.4223487245688,5.8996427617366,6.25873853605136,6.88086526687452,4.02111721441282,6.12820905220082,4.97710411925846
E05013591,3.01475910388372,4.11923181904467,6.7295192253308,5.2681507707984,6.36638330853846,5.51938591853526,6.10079904326884,5.96615918277595,6.62470734461744,4.10742170822411,5.34633865442461,5.00834865556854
E05013592,2.97808628356645,4.79882188056107,6.58499976463288,5.09840890775125,6.32591046261503,5.85242083739288,5.69843548808298,6.19242739400087,6.81097091118873,3.927672946103,5.77586832974859,5.18996326212612
E05013593,2.3980558117833,4.6281158025146,6.77636672978075,5.21657423936342,7.20990171170377,6.11462330267644,5.91813944756739,6.39992141555004,6.34767201197538,3.74619591333202,5.51573850182203,4.91816544873243
E05013594,3.13585642861869,4.65358112078076,6.70267420089436,5.28708810533056,6.56395612856386,6.05259872003025,5.51137425833788,6.37460040858504,7.08161876271709,3.63621339827824,5.53594184226525,5.15794941043097
E05013595,3.060927896949,4.2855015008654,6.53562743794926,5.2559961294994,5.837911412112,5.17490424548331,5.457139160688,6.11275008723873,6.04753307623467,3.40216537054964,5.11978042539512,4.97316289501044
E05013596,2.78751246904201,3.82439696400109,6.41846152394764,4.50230915661321,6.38504044474794,6.47666854416872,5.02564696653172,6.23418362536035,6.16261933409482,3.15157568235346,4.95498862569541,5.09532967955121
E05013597,2.96676321084902,4.31117702608328,6.63656182346787,5.24352283996611,6.59531165238718,6.51238651902293,5.87611894170791,6.14960166153532,6.78817206181688,3.66532109591473,5.94247819506582,5.16867241713892
E05013598,2.95318268029065,3.90188190946565,6.77355228379824,5.21481086386737,6.29695921284749,5.15247349378492,5.6244082418701,5.99402947918203,6.54408753503254,3.48966799457887,5.37021045388039,5.04013574610665
E05013599,2.94254929928894,4.14549875296713,6.54884591440547,5.74305511560894,6.58246796504412,7.08596904426414,5.52609358900078,6.34658842136897,6.64999359407027,3.49796104181133,5.44752673063134,5.12264001759784
E05013600,3.51408021274458,5.06038924395399,6.63604108072324,5.45044168919821,6.81447029484421,6.03864410062911,5.44219495355243,6.29547597098743,6.91283021845456,4.15379446547556,5.77185411546529,5.07085473076692
E05013601,2.75609332063819,4.34552200529457,6.71353906219498,4.9361132949201,6.09198396481778,5.24702588045268,5.60592976319051,6.33538687691367,6.39512691269666,3.52416857084676,4.93000835393587,4.94594265624899
E05013602,3.09500745400464,3.95531883258178,6.54142120432259,4.95816933769076,6.07421113914005,5.01975588578155,5.33403847417864,6.10130670826892,5.43779713883909,3.48347703657387,4.52357591111976,4.97355537811974
E05013603,2.43968458686808,3.84835945125349,6.76520790062739,5.48817077094228,6.34199150650169,6.59472817013193,5.10965738520096,6.20098617008685,6.16306604863021,3.53116556056435,5.75256824615088,4.95357244485381
E05013604,2.98468878314341,4.22211311298353,6.511831496446,5.15377190877694,6.07428576012455,6.5787665819909,5.44216366283711,5.99100130230678,6.24207150666021,3.15393966376802,4.97011378066182,4.97951206812074
E05013605,3.32772872205245,4.39133759833416,6.71444976709978,5.24535260644799,6.94416150310136,6.36360849932092,5.5995261492381,6.31278504102812,6.13912725390967,3.53696306808309,5.34063762523927,5.06713499444727
E05013606,2.39460564495425,3.91840591549205,6.48952275183644,5.60869159896778,6.49848482374586,6.1279163545704,5.58433668073815,6.20827051056054,5.55605041762791,3.37721180810688,4.58364266637615,5.09911509134465
E05013607,2.62230383677786,4.02365824949053,6.41578385144917,5.72741226179332,6.6616757957957,6.53323126365709,5.73643930997863,6.30749707590245,6.65568250502913,3.75336794251528,5.08561304313327,5.11315584899443
E05013608,2.88882890974601,4.00636372359116,6.6648165220288504,5.73983685061873,6.87160105504278,6.56914951750566,5.79132822151094,6.32963371960203,6.77116703837144,3.64305968951663,5.05851174725011,5.13296665400017
