"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05009327",1.56487486815356,0.767387177309555,0.0420675449362848,1.5639222785106,3.05026542027265,18211.75,TRUE
"E05009328",1.55031972896823,1.00942694364593,-0.468928918580833,1.55486667050018,3.52834680559192,6576.5,TRUE
"E05009329",1.09130372727785,0.940810946233298,-0.897381706087439,1.12400836853941,2.91526592426024,12313.5,TRUE
"E05009330",1.63155392181883,0.967663806017865,-0.309065160674468,1.64060861929053,3.520624263094,10845.25,TRUE
"E05009331",1.22384113870489,0.909352740612565,-0.592869380002892,1.24434127187546,3.0208714183479,17234.75,TRUE
"E05009332",1.97360944910306,0.927845739631045,0.159073029678201,1.97481998083353,3.80029049933542,11022.25,TRUE
"E05009333",1.41837005961033,1.06968013255603,-0.761543612691612,1.43086487996587,3.45863262062632,11833,TRUE
"E05009334",1.16381423006739,0.969175184894616,-0.7697578261184,1.18556155980591,3.01487594201673,10383.75,TRUE
"E05009335",1.80079836021822,1.09081065710209,-0.290556219216291,1.77056493887122,3.96642645174151,11675,TRUE
"E05009336",2.07364614498771,1.13135215064007,-0.0232503860882178,2.02698190918229,4.34309680499028,16486.75,TRUE
"E05009367",2.69981912352677,1.06038741696971,0.600447556615782,2.72902326583848,4.77136746234455,8030.75,TRUE
"E05009368",3.48138538438353,1.14933249316679,1.36173377751622,3.42359229697864,5.81568570797705,12162.25,TRUE
"E05009369",2.65357096686392,1.02280691583545,0.555491835375271,2.68850309910897,4.56312681047129,10969.5,TRUE
"E05009370",2.60742810964526,1.20938067635806,0.180716579711,2.65072904973087,4.95051618066007,8048,TRUE
"E05009371",2.72581794669546,1.18035478501158,0.313083235999254,2.75215015459885,5.06610071493957,8068.25,TRUE
"E05009372",2.648372885068,1.08279485315355,0.491662450312373,2.6538995675932,4.73488336979077,11111.5,TRUE
"E05009373",2.89261034055295,1.2220875087003,0.539060788367288,2.89065448932624,5.33862682020811,11390.25,FALSE
"E05009374",2.29451428186555,1.08820812184122,0.0417932005997222,2.32748950297036,4.37154263583988,10654.25,TRUE
"E05009375",2.35021532110748,1.14396249051718,0.0760457936666051,2.40242235967726,4.47539167155393,12787.25,TRUE
"E05009376",3.2386556722895,1.1871283275948,0.967928180454252,3.18648620609068,5.65369533692074,11786.25,TRUE
"E05009377",2.09234519817361,1.12852836722553,-0.231374521307986,2.12535058360051,4.18784337379488,10558.25,TRUE
"E05009378",2.72045164876164,1.18344867635141,0.386207458372301,2.71815228815369,5.02755365725036,12288.5,TRUE
"E05009379",3.1442519269916,1.14382182818494,0.899259463261057,3.15453435478305,5.49554057966884,11040.5,TRUE
"E05009380",2.42718900444784,1.15167065034424,0.0329109965820758,2.45396736732953,4.64214585392934,11990.25,TRUE
"E05009381",3.58319127189426,1.14393726405803,1.42236771010861,3.53807579680237,5.95377258364396,11237.75,TRUE
"E05009382",2.82311133154501,1.2416384263238,0.252090704466409,2.83850134341663,5.27268777549892,7907.5,FALSE
"E05009383",2.39010812864953,1.12575215273904,0.100141557428323,2.41650202262086,4.51355365352031,11693.25,TRUE
"E05009384",2.93371591634432,1.05262083528539,0.877878335225625,2.91731433570839,5.01759163920556,7781,TRUE
"E05009385",4.56255347879007,1.07786808413363,2.52121634464244,4.53211661884737,6.73149939388686,11687,TRUE
"E05009386",3.19122238174756,1.09486075455871,1.09431616176852,3.17301553104801,5.40485496075916,10574,TRUE
"E05009387",2.8789881930768,1.23972961859137,0.478208404365623,2.89329827353911,5.34904527362288,10120.25,FALSE
"E05009388",3.04282123025785,1.29710469304767,0.497874911782308,3.05111764424199,5.69559899146085,7082.25,FALSE
"E05009389",3.04392958990578,1.28235178737505,0.498061068129229,3.05024904384986,5.56750825943038,7045.75,FALSE
"E05009390",3.12648430561251,1.2771000702097,0.6256614994121,3.14442549245423,5.75011895033372,7563.75,FALSE
"E05009391",2.98157575690902,1.29764132975605,0.491542602623595,2.95680980955233,5.58375209345834,6800.5,FALSE
"E05009392",2.71594289377996,1.13305473234917,0.407899891888328,2.71520535359294,4.92813470362523,7752.25,TRUE
"E05009393",2.91069803592672,1.31718883895222,0.244026095615006,2.93591018687291,5.51135734275126,7536.5,FALSE
"E05009394",2.35666981092601,1.16681460783689,0.0267241493374358,2.36487095589301,4.64187415682147,6221.75,TRUE
"E05009395",3.01313784609341,1.16007403653594,0.736330799555827,2.99636388314473,5.39554204709481,8186.25,TRUE
"E05009396",2.94308101167085,1.20141398630675,0.592266020993915,2.92492799675109,5.3192323361783,7871,TRUE
"E05009397",2.97250154485163,1.30897723830548,0.379989908411468,2.97823733826212,5.52122500313074,7916.75,FALSE
