"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05013777",4.68879290729444,0.599999109057256,3.51617085522645,4.68832997194878,5.85731262471679,8984.5,TRUE
"E05013778",5.14785937658504,0.54606341352192,4.10455205678132,5.1432722347379,6.25263569919662,8832.25,TRUE
"E05013779",4.67224439914678,0.526354549982923,3.67207059685529,4.67460595365666,5.70767856207744,8297,TRUE
"E05013780",4.40401134489529,0.542544048574588,3.35689751366106,4.40213738280246,5.46431848042099,9223.25,TRUE
"E05013781",4.38244847474596,0.610706563025853,3.1775559063485,4.38165928952017,5.58312050796576,8788.75,FALSE
"E05013782",4.44361466462032,0.57191700423267,3.29984610920489,4.44937094209952,5.57625992581713,10173.75,TRUE
"E05013783",4.75472573587396,0.542491451243228,3.68425525885573,4.75710266276468,5.80825645113706,10087.75,TRUE
"E05013784",4.66596675126531,0.582286100918194,3.51707433134508,4.6702914377496,5.80736646616422,8985,TRUE
"E05013785",4.29370324083207,0.545499390730313,3.21970342105798,4.29952840673597,5.35770930013015,10019.25,TRUE
"E05013786",5.20006279164548,0.534052588215914,4.15984827270369,5.19236307014913,6.24412620759383,9591,TRUE
"E05013787",4.55991708617957,0.608064033569406,3.36266454979531,4.56532787233701,5.75748109957009,9101.75,FALSE
"E05013788",4.64419382165719,0.477946877449593,3.69154089011695,4.6463499358649,5.57742741203791,9146,TRUE
"E05013789",5.15373704794646,0.487769714533948,4.1930711075273,5.15398855961417,6.10842138241527,9458,TRUE
"E05013790",4.55138735000142,0.616794357977809,3.31548814517076,4.54929817832435,5.76050827436397,9346,FALSE
"E05013791",4.436725658426,0.570543922587723,3.29224123619549,4.43772147639201,5.54245464347283,8911.25,TRUE
"E05013792",4.49588339849545,0.619912881470143,3.26945930123291,4.49891130529532,5.71213726538097,11530.5,FALSE
"E05013793",4.4092405408048,0.613062445590536,3.1852723597149,4.40739508132597,5.57469989795993,11297.75,FALSE
"E05013794",4.1202161729848,0.564586739182312,2.9971922498123,4.11573019749856,5.22236868790954,10193,TRUE
"E05013795",4.32477538043106,0.526255908597358,3.29503155321682,4.32305738569991,5.34430789533088,10119.75,TRUE
"E05013796",4.27743656363632,0.612433847168494,3.0711792895255,4.27957516748469,5.50108731225413,9432.5,FALSE
"E05013797",4.21747167146632,0.572745309254058,3.08165993644817,4.217233216824,5.33100193546033,9998.25,TRUE
"E05013798",4.85906603873284,0.580913307243624,3.72657781944964,4.85090166267137,6.02758082820002,10188,TRUE
"E05013799",4.54179680275541,0.527618988975174,3.50262899743328,4.54338320291653,5.59915989646744,9241,TRUE
"E05013800",4.53617242431956,0.608656946346274,3.36105447759155,4.53169186164468,5.73878425693998,10254.25,TRUE
"E05013801",4.55860698917114,0.561672220087162,3.45646705344673,4.55431425297621,5.66602555142707,11214.5,TRUE
"E05013802",4.22271026303623,0.502231932383846,3.24895039519064,4.22312950022514,5.20977111805857,9557.25,TRUE
"E05013803",4.33710008794195,0.614145244598793,3.11422441759874,4.33267478658074,5.52498024077568,9529.75,FALSE
"E05013804",3.88833569085821,0.497465985087692,2.89945442959964,3.89131321346614,4.8506412015077,11080.75,TRUE
"E05013805",4.4426520341123,0.620936380923853,3.25067894345691,4.44282943031057,5.67086474905244,10549,FALSE
"E05013806",4.23275324312394,0.548380651821048,3.16548869921418,4.23686400304771,5.29917628062345,9620.25,TRUE
"E05013807",4.13797881983735,0.542576630465855,3.07305308201181,4.14071151874389,5.21210469462656,9350.75,TRUE
"E05013808",4.3556919509968,0.575234910112992,3.22841580615918,4.36168760720643,5.45595260711509,10845.5,TRUE
"E05013809",4.29560514437946,0.568901991398415,3.18882048973575,4.2903229032199,5.40694114750312,10156.5,TRUE
"E05013810",4.27375335469501,0.499650214626951,3.29277468627418,4.27688141606927,5.26751363606502,9106.5,TRUE
"E05013811",4.57370467944545,0.483435660803993,3.62103672939014,4.579618903715,5.5205253058635,8347,TRUE
"E05013812",4.44062153355328,0.548140180811944,3.37767836118987,4.44044870768133,5.52997814996856,10275,TRUE
"E05013813",4.10397351152473,0.471108138023656,3.1577447513014,4.11146040214689,5.02497189554279,9755,TRUE
"E05013814",4.17994425805266,0.585626943682291,3.01880238537896,4.17744598001939,5.33960121478602,9886.25,TRUE
"E05013815",4.03688886791124,0.562385821442892,2.95151121799895,4.03593265005583,5.13344309306514,10212.25,TRUE
"E05013816",4.86282685609906,0.601002671984224,3.71700834779692,4.8564871933927,6.05574749570263,7231.5,TRUE
"E05013817",3.90713943398518,0.538050505567868,2.83327920187339,3.91148883171,4.95947786772392,9737.5,TRUE
"E05013818",3.99552411080846,0.593899341523651,2.80960780088908,3.99925734850541,5.17051673236127,10068.75,TRUE
"E05013819",4.78680555029541,0.471636458630605,3.86387444835644,4.78673193592107,5.70533035473428,9707.5,TRUE
"E05013820",4.58870330755149,0.609645053298161,3.39115272926893,4.59231300483823,5.79083214710465,7074.5,FALSE
"E05013821",3.87418210954511,0.531720749271905,2.81383502451961,3.87629182200572,4.88799255120655,9727.5,TRUE
"E05013822",4.25996894860206,0.514338214979751,3.27285992545799,4.26097640258098,5.25590893075327,8051,TRUE
"E05013823",4.49696872817923,0.553537337038356,3.4039183967694,4.49222861859598,5.57574808589192,10429.25,TRUE
"E05013824",3.84972423364201,0.487951611524231,2.87126162548938,3.8546204269498,4.78337867931631,9562.25,TRUE
"E05013825",4.75191837107562,0.620526718385147,3.55315856568124,4.74086988234774,5.95848847713041,10241,FALSE
"E05013826",4.42584471719923,0.607540800488726,3.25482554471078,4.42916427406878,5.62756187736984,4848.5,TRUE
"E05013827",4.19475414922753,0.518891277638837,3.16306900027502,4.19942223455618,5.19147860878968,8990.75,TRUE
"E05013828",4.35312231149469,0.593564221296368,3.18620606402711,4.35315722464812,5.50587905608225,9217,TRUE
"E05013829",4.98792084847482,0.562083686909079,3.91931326830062,4.98099875006417,6.11993741680712,10914,TRUE
"E05013882",3.85319336849417,0.487090842052868,2.88621898059992,3.85144515227235,4.78232265240079,13750.25,TRUE
"E05013883",3.71002872108498,0.490425087222933,2.73502633803657,3.71304817970027,4.65175937526212,9119.75,TRUE
"E05013884",4.41738925008859,0.545991141009582,3.34652764563712,4.40861788471242,5.47952377223236,11294,TRUE
"E05013885",4.03575197069085,0.417697511198596,3.20098953421913,4.03850130142755,4.84778061581906,9877.25,TRUE
